name,crate,blocks,edges,stmt_count,treewidth,is_unsafe
"<num::wrapping::Wrapping<usize> as ops::arith::MulAssign>::mul_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<usize> as ops::arith::MulAssign<&num::wrapping::Wrapping<usize>>>::mul_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<usize> as ops::arith::MulAssign<usize>>::mul_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<usize> as ops::arith::MulAssign<&usize>>::mul_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<usize> as ops::arith::Div>::div",core,2,1,3,1,0
"<&num::wrapping::Wrapping<usize> as ops::arith::Div<num::wrapping::Wrapping<usize>>>::div",core,2,1,1,1,0
"<num::wrapping::Wrapping<usize> as ops::arith::Div<&num::wrapping::Wrapping<usize>>>::div",core,2,1,1,1,0
"<&num::wrapping::Wrapping<usize> as ops::arith::Div<&num::wrapping::Wrapping<usize>>>::div",core,2,1,2,1,0
"<num::wrapping::Wrapping<usize> as ops::arith::DivAssign>::div_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<usize> as ops::arith::DivAssign<&num::wrapping::Wrapping<usize>>>::div_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<usize> as ops::arith::DivAssign<usize>>::div_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<usize> as ops::arith::DivAssign<&usize>>::div_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<usize> as ops::arith::Rem>::rem",core,2,1,3,1,0
"<&num::wrapping::Wrapping<usize> as ops::arith::Rem<num::wrapping::Wrapping<usize>>>::rem",core,2,1,1,1,0
"<num::wrapping::Wrapping<usize> as ops::arith::Rem<&num::wrapping::Wrapping<usize>>>::rem",core,2,1,1,1,0
"<&num::wrapping::Wrapping<usize> as ops::arith::Rem<&num::wrapping::Wrapping<usize>>>::rem",core,2,1,2,1,0
"<num::wrapping::Wrapping<usize> as ops::arith::RemAssign>::rem_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<usize> as ops::arith::RemAssign<&num::wrapping::Wrapping<usize>>>::rem_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<usize> as ops::arith::RemAssign<usize>>::rem_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<usize> as ops::arith::RemAssign<&usize>>::rem_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<usize> as ops::bit::Not>::not",core,1,0,3,0,0
"<&num::wrapping::Wrapping<usize> as ops::bit::Not>::not",core,2,1,1,1,0
"<num::wrapping::Wrapping<usize> as ops::bit::BitXor>::bitxor",core,1,0,4,0,0
"<&num::wrapping::Wrapping<usize> as ops::bit::BitXor<num::wrapping::Wrapping<usize>>>::bitxor",core,2,1,1,1,0
"<num::wrapping::Wrapping<usize> as ops::bit::BitXor<&num::wrapping::Wrapping<usize>>>::bitxor",core,2,1,1,1,0
"<&num::wrapping::Wrapping<usize> as ops::bit::BitXor<&num::wrapping::Wrapping<usize>>>::bitxor",core,2,1,2,1,0
"<num::wrapping::Wrapping<usize> as ops::bit::BitXorAssign>::bitxor_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<usize> as ops::bit::BitXorAssign<&num::wrapping::Wrapping<usize>>>::bitxor_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<usize> as ops::bit::BitXorAssign<usize>>::bitxor_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<usize> as ops::bit::BitXorAssign<&usize>>::bitxor_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<usize> as ops::bit::BitOr>::bitor",core,1,0,4,0,0
"<&num::wrapping::Wrapping<usize> as ops::bit::BitOr<num::wrapping::Wrapping<usize>>>::bitor",core,2,1,1,1,0
"<num::wrapping::Wrapping<usize> as ops::bit::BitOr<&num::wrapping::Wrapping<usize>>>::bitor",core,2,1,1,1,0
"<&num::wrapping::Wrapping<usize> as ops::bit::BitOr<&num::wrapping::Wrapping<usize>>>::bitor",core,2,1,2,1,0
"<num::wrapping::Wrapping<usize> as ops::bit::BitOrAssign>::bitor_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<usize> as ops::bit::BitOrAssign<&num::wrapping::Wrapping<usize>>>::bitor_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<usize> as ops::bit::BitOrAssign<usize>>::bitor_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<usize> as ops::bit::BitOrAssign<&usize>>::bitor_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<usize> as ops::bit::BitAnd>::bitand",core,1,0,4,0,0
"<&num::wrapping::Wrapping<usize> as ops::bit::BitAnd<num::wrapping::Wrapping<usize>>>::bitand",core,2,1,1,1,0
"<num::wrapping::Wrapping<usize> as ops::bit::BitAnd<&num::wrapping::Wrapping<usize>>>::bitand",core,2,1,1,1,0
"<&num::wrapping::Wrapping<usize> as ops::bit::BitAnd<&num::wrapping::Wrapping<usize>>>::bitand",core,2,1,2,1,0
"<num::wrapping::Wrapping<usize> as ops::bit::BitAndAssign>::bitand_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<usize> as ops::bit::BitAndAssign<&num::wrapping::Wrapping<usize>>>::bitand_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<usize> as ops::bit::BitAndAssign<usize>>::bitand_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<usize> as ops::bit::BitAndAssign<&usize>>::bitand_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<usize> as ops::arith::Neg>::neg",core,2,1,1,1,0
"<&num::wrapping::Wrapping<usize> as ops::arith::Neg>::neg",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::Add>::add",core,2,1,3,1,0
"<&num::wrapping::Wrapping<u8> as ops::arith::Add<num::wrapping::Wrapping<u8>>>::add",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::Add<&num::wrapping::Wrapping<u8>>>::add",core,2,1,1,1,0
"<&num::wrapping::Wrapping<u8> as ops::arith::Add<&num::wrapping::Wrapping<u8>>>::add",core,2,1,2,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::AddAssign>::add_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::AddAssign<&num::wrapping::Wrapping<u8>>>::add_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::AddAssign<u8>>::add_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::AddAssign<&u8>>::add_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::Sub>::sub",core,2,1,3,1,0
"<&num::wrapping::Wrapping<u8> as ops::arith::Sub<num::wrapping::Wrapping<u8>>>::sub",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::Sub<&num::wrapping::Wrapping<u8>>>::sub",core,2,1,1,1,0
"<&num::wrapping::Wrapping<u8> as ops::arith::Sub<&num::wrapping::Wrapping<u8>>>::sub",core,2,1,2,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::SubAssign>::sub_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::SubAssign<&num::wrapping::Wrapping<u8>>>::sub_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::SubAssign<u8>>::sub_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::SubAssign<&u8>>::sub_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::Mul>::mul",core,2,1,3,1,0
"<&num::wrapping::Wrapping<u8> as ops::arith::Mul<num::wrapping::Wrapping<u8>>>::mul",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::Mul<&num::wrapping::Wrapping<u8>>>::mul",core,2,1,1,1,0
"<&num::wrapping::Wrapping<u8> as ops::arith::Mul<&num::wrapping::Wrapping<u8>>>::mul",core,2,1,2,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::MulAssign>::mul_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::MulAssign<&num::wrapping::Wrapping<u8>>>::mul_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::MulAssign<u8>>::mul_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::MulAssign<&u8>>::mul_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::Div>::div",core,2,1,3,1,0
"<&num::wrapping::Wrapping<u8> as ops::arith::Div<num::wrapping::Wrapping<u8>>>::div",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::Div<&num::wrapping::Wrapping<u8>>>::div",core,2,1,1,1,0
"<&num::wrapping::Wrapping<u8> as ops::arith::Div<&num::wrapping::Wrapping<u8>>>::div",core,2,1,2,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::DivAssign>::div_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::DivAssign<&num::wrapping::Wrapping<u8>>>::div_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::DivAssign<u8>>::div_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::DivAssign<&u8>>::div_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::Rem>::rem",core,2,1,3,1,0
"<&num::wrapping::Wrapping<u8> as ops::arith::Rem<num::wrapping::Wrapping<u8>>>::rem",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::Rem<&num::wrapping::Wrapping<u8>>>::rem",core,2,1,1,1,0
"<&num::wrapping::Wrapping<u8> as ops::arith::Rem<&num::wrapping::Wrapping<u8>>>::rem",core,2,1,2,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::RemAssign>::rem_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::RemAssign<&num::wrapping::Wrapping<u8>>>::rem_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::RemAssign<u8>>::rem_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::RemAssign<&u8>>::rem_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::bit::Not>::not",core,1,0,3,0,0
"<&num::wrapping::Wrapping<u8> as ops::bit::Not>::not",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::bit::BitXor>::bitxor",core,1,0,4,0,0
"<&num::wrapping::Wrapping<u8> as ops::bit::BitXor<num::wrapping::Wrapping<u8>>>::bitxor",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::bit::BitXor<&num::wrapping::Wrapping<u8>>>::bitxor",core,2,1,1,1,0
"<&num::wrapping::Wrapping<u8> as ops::bit::BitXor<&num::wrapping::Wrapping<u8>>>::bitxor",core,2,1,2,1,0
"<num::wrapping::Wrapping<u8> as ops::bit::BitXorAssign>::bitxor_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<u8> as ops::bit::BitXorAssign<&num::wrapping::Wrapping<u8>>>::bitxor_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::bit::BitXorAssign<u8>>::bitxor_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<u8> as ops::bit::BitXorAssign<&u8>>::bitxor_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::bit::BitOr>::bitor",core,1,0,4,0,0
"<&num::wrapping::Wrapping<u8> as ops::bit::BitOr<num::wrapping::Wrapping<u8>>>::bitor",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::bit::BitOr<&num::wrapping::Wrapping<u8>>>::bitor",core,2,1,1,1,0
"<&num::wrapping::Wrapping<u8> as ops::bit::BitOr<&num::wrapping::Wrapping<u8>>>::bitor",core,2,1,2,1,0
"<num::wrapping::Wrapping<u8> as ops::bit::BitOrAssign>::bitor_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<u8> as ops::bit::BitOrAssign<&num::wrapping::Wrapping<u8>>>::bitor_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::bit::BitOrAssign<u8>>::bitor_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<u8> as ops::bit::BitOrAssign<&u8>>::bitor_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::bit::BitAnd>::bitand",core,1,0,4,0,0
"<&num::wrapping::Wrapping<u8> as ops::bit::BitAnd<num::wrapping::Wrapping<u8>>>::bitand",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::bit::BitAnd<&num::wrapping::Wrapping<u8>>>::bitand",core,2,1,1,1,0
"<&num::wrapping::Wrapping<u8> as ops::bit::BitAnd<&num::wrapping::Wrapping<u8>>>::bitand",core,2,1,2,1,0
"<num::wrapping::Wrapping<u8> as ops::bit::BitAndAssign>::bitand_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<u8> as ops::bit::BitAndAssign<&num::wrapping::Wrapping<u8>>>::bitand_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::bit::BitAndAssign<u8>>::bitand_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<u8> as ops::bit::BitAndAssign<&u8>>::bitand_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u8> as ops::arith::Neg>::neg",core,2,1,1,1,0
"<&num::wrapping::Wrapping<u8> as ops::arith::Neg>::neg",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::Add>::add",core,2,1,3,1,0
"<&num::wrapping::Wrapping<u16> as ops::arith::Add<num::wrapping::Wrapping<u16>>>::add",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::Add<&num::wrapping::Wrapping<u16>>>::add",core,2,1,1,1,0
"<&num::wrapping::Wrapping<u16> as ops::arith::Add<&num::wrapping::Wrapping<u16>>>::add",core,2,1,2,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::AddAssign>::add_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::AddAssign<&num::wrapping::Wrapping<u16>>>::add_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::AddAssign<u16>>::add_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::AddAssign<&u16>>::add_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::Sub>::sub",core,2,1,3,1,0
"<&num::wrapping::Wrapping<u16> as ops::arith::Sub<num::wrapping::Wrapping<u16>>>::sub",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::Sub<&num::wrapping::Wrapping<u16>>>::sub",core,2,1,1,1,0
"<&num::wrapping::Wrapping<u16> as ops::arith::Sub<&num::wrapping::Wrapping<u16>>>::sub",core,2,1,2,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::SubAssign>::sub_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::SubAssign<&num::wrapping::Wrapping<u16>>>::sub_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::SubAssign<u16>>::sub_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::SubAssign<&u16>>::sub_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::Mul>::mul",core,2,1,3,1,0
"<&num::wrapping::Wrapping<u16> as ops::arith::Mul<num::wrapping::Wrapping<u16>>>::mul",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::Mul<&num::wrapping::Wrapping<u16>>>::mul",core,2,1,1,1,0
"<&num::wrapping::Wrapping<u16> as ops::arith::Mul<&num::wrapping::Wrapping<u16>>>::mul",core,2,1,2,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::MulAssign>::mul_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::MulAssign<&num::wrapping::Wrapping<u16>>>::mul_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::MulAssign<u16>>::mul_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::MulAssign<&u16>>::mul_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::Div>::div",core,2,1,3,1,0
"<&num::wrapping::Wrapping<u16> as ops::arith::Div<num::wrapping::Wrapping<u16>>>::div",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::Div<&num::wrapping::Wrapping<u16>>>::div",core,2,1,1,1,0
"<&num::wrapping::Wrapping<u16> as ops::arith::Div<&num::wrapping::Wrapping<u16>>>::div",core,2,1,2,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::DivAssign>::div_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::DivAssign<&num::wrapping::Wrapping<u16>>>::div_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::DivAssign<u16>>::div_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::DivAssign<&u16>>::div_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::Rem>::rem",core,2,1,3,1,0
"<&num::wrapping::Wrapping<u16> as ops::arith::Rem<num::wrapping::Wrapping<u16>>>::rem",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::Rem<&num::wrapping::Wrapping<u16>>>::rem",core,2,1,1,1,0
"<&num::wrapping::Wrapping<u16> as ops::arith::Rem<&num::wrapping::Wrapping<u16>>>::rem",core,2,1,2,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::RemAssign>::rem_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::RemAssign<&num::wrapping::Wrapping<u16>>>::rem_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::RemAssign<u16>>::rem_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::RemAssign<&u16>>::rem_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::bit::Not>::not",core,1,0,3,0,0
"<&num::wrapping::Wrapping<u16> as ops::bit::Not>::not",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::bit::BitXor>::bitxor",core,1,0,4,0,0
"<&num::wrapping::Wrapping<u16> as ops::bit::BitXor<num::wrapping::Wrapping<u16>>>::bitxor",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::bit::BitXor<&num::wrapping::Wrapping<u16>>>::bitxor",core,2,1,1,1,0
"<&num::wrapping::Wrapping<u16> as ops::bit::BitXor<&num::wrapping::Wrapping<u16>>>::bitxor",core,2,1,2,1,0
"<num::wrapping::Wrapping<u16> as ops::bit::BitXorAssign>::bitxor_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<u16> as ops::bit::BitXorAssign<&num::wrapping::Wrapping<u16>>>::bitxor_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::bit::BitXorAssign<u16>>::bitxor_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<u16> as ops::bit::BitXorAssign<&u16>>::bitxor_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::bit::BitOr>::bitor",core,1,0,4,0,0
"<&num::wrapping::Wrapping<u16> as ops::bit::BitOr<num::wrapping::Wrapping<u16>>>::bitor",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::bit::BitOr<&num::wrapping::Wrapping<u16>>>::bitor",core,2,1,1,1,0
"<&num::wrapping::Wrapping<u16> as ops::bit::BitOr<&num::wrapping::Wrapping<u16>>>::bitor",core,2,1,2,1,0
"<num::wrapping::Wrapping<u16> as ops::bit::BitOrAssign>::bitor_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<u16> as ops::bit::BitOrAssign<&num::wrapping::Wrapping<u16>>>::bitor_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::bit::BitOrAssign<u16>>::bitor_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<u16> as ops::bit::BitOrAssign<&u16>>::bitor_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::bit::BitAnd>::bitand",core,1,0,4,0,0
"<&num::wrapping::Wrapping<u16> as ops::bit::BitAnd<num::wrapping::Wrapping<u16>>>::bitand",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::bit::BitAnd<&num::wrapping::Wrapping<u16>>>::bitand",core,2,1,1,1,0
"<&num::wrapping::Wrapping<u16> as ops::bit::BitAnd<&num::wrapping::Wrapping<u16>>>::bitand",core,2,1,2,1,0
"<num::wrapping::Wrapping<u16> as ops::bit::BitAndAssign>::bitand_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<u16> as ops::bit::BitAndAssign<&num::wrapping::Wrapping<u16>>>::bitand_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::bit::BitAndAssign<u16>>::bitand_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<u16> as ops::bit::BitAndAssign<&u16>>::bitand_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u16> as ops::arith::Neg>::neg",core,2,1,1,1,0
"<&num::wrapping::Wrapping<u16> as ops::arith::Neg>::neg",core,2,1,1,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::Add>::add",core,2,1,3,1,0
"<&num::wrapping::Wrapping<u32> as ops::arith::Add<num::wrapping::Wrapping<u32>>>::add",core,2,1,1,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::Add<&num::wrapping::Wrapping<u32>>>::add",core,2,1,1,1,0
"<&num::wrapping::Wrapping<u32> as ops::arith::Add<&num::wrapping::Wrapping<u32>>>::add",core,2,1,2,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::AddAssign>::add_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::AddAssign<&num::wrapping::Wrapping<u32>>>::add_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::AddAssign<u32>>::add_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::AddAssign<&u32>>::add_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::Sub>::sub",core,2,1,3,1,0
"<&num::wrapping::Wrapping<u32> as ops::arith::Sub<num::wrapping::Wrapping<u32>>>::sub",core,2,1,1,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::Sub<&num::wrapping::Wrapping<u32>>>::sub",core,2,1,1,1,0
"<&num::wrapping::Wrapping<u32> as ops::arith::Sub<&num::wrapping::Wrapping<u32>>>::sub",core,2,1,2,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::SubAssign>::sub_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::SubAssign<&num::wrapping::Wrapping<u32>>>::sub_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::SubAssign<u32>>::sub_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::SubAssign<&u32>>::sub_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::Mul>::mul",core,2,1,3,1,0
"<&num::wrapping::Wrapping<u32> as ops::arith::Mul<num::wrapping::Wrapping<u32>>>::mul",core,2,1,1,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::Mul<&num::wrapping::Wrapping<u32>>>::mul",core,2,1,1,1,0
"<&num::wrapping::Wrapping<u32> as ops::arith::Mul<&num::wrapping::Wrapping<u32>>>::mul",core,2,1,2,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::MulAssign>::mul_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::MulAssign<&num::wrapping::Wrapping<u32>>>::mul_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::MulAssign<u32>>::mul_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::MulAssign<&u32>>::mul_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::Div>::div",core,2,1,3,1,0
"<&num::wrapping::Wrapping<u32> as ops::arith::Div<num::wrapping::Wrapping<u32>>>::div",core,2,1,1,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::Div<&num::wrapping::Wrapping<u32>>>::div",core,2,1,1,1,0
"<&num::wrapping::Wrapping<u32> as ops::arith::Div<&num::wrapping::Wrapping<u32>>>::div",core,2,1,2,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::DivAssign>::div_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::DivAssign<&num::wrapping::Wrapping<u32>>>::div_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::DivAssign<u32>>::div_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::DivAssign<&u32>>::div_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::Rem>::rem",core,2,1,3,1,0
"<&num::wrapping::Wrapping<u32> as ops::arith::Rem<num::wrapping::Wrapping<u32>>>::rem",core,2,1,1,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::Rem<&num::wrapping::Wrapping<u32>>>::rem",core,2,1,1,1,0
"<&num::wrapping::Wrapping<u32> as ops::arith::Rem<&num::wrapping::Wrapping<u32>>>::rem",core,2,1,2,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::RemAssign>::rem_assign",core,2,1,2,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::RemAssign<&num::wrapping::Wrapping<u32>>>::rem_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::RemAssign<u32>>::rem_assign",core,2,1,3,1,0
"<num::wrapping::Wrapping<u32> as ops::arith::RemAssign<&u32>>::rem_assign",core,2,1,1,1,0
"<num::wrapping::Wrapping<u32> as ops::bit::Not>::not",core,1,0,3,0,0
"<&num::wrapping::Wrapping<u32> as ops::bit::Not>::not",core,2,1,1,1,0
